"Product","Blackbox flight data recorder by Nicholas Sherlock"
36,16024825,1,1,1,0,0,0,4,1,0,0,0,0,1,-3,1000,0,0,-2,0,393,121,802,0,0,-1,-1,0,5,25,-45,2075,0,0,0,0,0,0,0,0,162,158,184,173,17,12,12,13,1,0,0,1,1,-0.016215181810641303,-0.011530605161234697,0.00020840474234251616,5,2,1,0,0,-2,0,0,0,-1
40,16025820,2,1,-1,0,0,0,6,1,0,0,0,0,1,-3,1000,0,0,-2,0,393,121,802,-1,0,1,-3,0,5,25,-49,2073,0,0,0,0,0,0,0,0,173,158,195,192,17,12,12,13,1,0,0,1,1,-0.016908998578246827,-0.011578376330571207,0.0001910612642488374,8,2,-1,0,0,-2,0,1,0,-3
44,16026809,3,0,-3,0,0,0,7,0,0,0,-1,1,1,-2,1000,0,0,-2,0,393,121,802,-2,0,3,0,0,4,28,-47,2074,0,0,0,0,0,0,0,0,176,158,197,209,17,12,12,13,1,0,0,1,1,-0.01742346140371639,-0.011738488557515187,0.00013929704750470506,10,0,-4,0,0,-2,0,2,0,-5
48,16027802,2,1,-6,0,0,0,5,1,0,0,0,1,1,-2,1000,0,0,-2,0,393,121,802,-1,0,4,2,-1,3,34,-39,2070,0,0,0,0,0,0,0,0,187,158,192,207,17,12,12,13,1,0,0,1,1,-0.01754968327408291,-0.012099696845849557,0.00006998225768928279,7,2,-6,0,0,-2,0,1,0,-6
52,16028794,2,1,-7,0,0,0,2,1,0,0,0,0,1,-3,1000,0,0,-1,0,393,121,802,-1,0,4,1,-1,0,35,-33,2070,0,0,0,0,0,0,0,0,192,158,182,200,17,12,12,13,1,0,0,1,1,-0.017450796263832207,-0.012444188126081156,7.291555599309163e-7,4,2,-7,0,0,-1,0,1,0,-5
56,16029787,1,2,-7,0,0,0,0,2,0,0,0,0,1,-3,1000,0,0,-2,0,393,121,802,0,-1,3,1,0,-2,40,-24,2068,0,0,0,0,0,0,0,0,196,158,174,189,17,12,12,13,1,0,0,1,1,-0.01705890161235984,-0.012922471048629635,6.2831337369439435,1,4,-7,0,0,-2,0,0,1,-5
60,16030779,-1,1,-6,0,0,0,-4,0,0,0,0,0,1,-3,1000,0,0,-2,0,392,121,802,1,0,1,2,1,-3,41,-19,2068,0,0,0,0,0,0,0,0,199,172,158,177,17,12,12,13,1,0,0,1,1,-0.01654687368198495,-0.013357061282784754,6.283116414791115,-5,1,-6,0,0,-2,0,-1,0,-3
64,16031772,-2,1,-4,0,0,0,-6,0,0,0,0,1,1,-1,1000,0,0,-2,0,392,161,802,1,0,-2,1,-2,-4,43,-18,2065,0,0,0,0,0,0,0,0,201,180,158,166,17,12,12,13,1,0,0,1,1,-0.016065870121403574,-0.013800122634153738,6.283151066884175,-8,1,-4,0,0,-2,0,-1,0,0
68,16032765,-1,2,-1,0,0,0,-5,2,0,0,0,1,1,-1,1000,0,0,-1,0,392,161,802,1,-1,-3,-1,0,-5,38,-22,2067,0,0,0,0,0,0,0,0,193,177,168,158,17,12,12,13,1,0,0,1,1,-0.015744550474379265,-0.014074339693472252,0.000017473318312255515,-6,4,-1,0,0,-1,0,-1,1,2
72,16033757,-1,2,2,0,0,0,-4,1,0,0,0,1,1,-1,1000,0,0,-1,0,392,161,802,1,-1,-4,1,1,-4,38,-23,2068,0,0,0,0,0,0,0,0,189,185,176,158,17,12,12,13,1,0,0,1,1,-0.015481104209038936,-0.014320590498946163,0.00008645883445890234,-5,3,2,0,0,-1,0,-1,1,3
76,16034749,-1,0,3,0,0,0,-2,-1,0,0,0,1,1,-1,1000,0,0,-1,0,392,161,802,1,1,-4,0,3,-3,36,-22,2069,0,0,0,0,0,0,0,0,163,183,166,158,17,12,12,13,1,0,0,1,1,-0.01521814859210738,-0.014461010586780822,0.00015598098828295548,-3,-1,3,0,0,-1,0,-1,-1,3
80,16035742,1,-1,4,0,0,0,2,-4,0,0,0,1,1,-2,1000,0,0,-1,0,392,161,802,0,1,-4,-2,1,0,34,-35,2068,0,0,0,0,0,0,0,0,158,192,187,187,17,12,12,13,1,0,0,1,1,-0.015299478911958635,-0.014540910530905431,0.00022556989577626751,3,-5,4,0,0,-1,0,0,-1,3
84,16036735,2,0,3,0,0,0,5,-3,0,0,1,1,1,-2,1000,0,0,-1,0,392,161,802,-1,0,-2,-3,0,3,37,-53,2067,0,0,0,0,0,0,0,0,158,182,200,195,17,12,12,13,1,0,0,1,1,-0.015792064726853402,-0.014695987561063226,0.00026023865304036775,7,-3,4,0,0,-1,0,1,0,1
88,16037727,3,0,1,0,0,0,5,-2,0,0,0,1,1,-3,1000,0,0,-1,0,392,161,802,-1,1,0,0,0,6,43,-62,2065,0,0,0,0,0,0,0,0,158,171,195,195,17,12,12,13,1,0,0,1,1,-0.016435945836245032,-0.014949244456460169,0.000260532532031732,8,-2,1,0,0,-1,0,1,-1,-1
92,16038719,2,-1,-2,0,0,0,4,-3,0,0,0,1,1,-3,1000,0,0,-2,0,392,161,802,-1,1,3,2,2,6,43,-62,2065,0,0,0,0,0,0,0,0,158,167,178,197,17,12,12,13,1,0,0,1,1,-0.017027818435477873,-0.015179945550193518,0.00020890627562319963,6,-4,-2,0,0,-2,0,1,-1,-5
96,16039712,1,-1,-4,0,0,0,2,-4,0,0,0,1,1,-1,1000,0,0,-2,0,392,161,802,0,1,4,2,1,4,47,-61,2062,0,0,0,0,0,0,0,0,162,165,158,193,17,12,12,13,1,0,0,1,1,-0.017538228602450676,-0.015470835983633547,0.00013991376360689145,3,-5,-4,0,0,-2,0,0,-1,-6
100,16040704,1,0,-6,0,0,0,-1,-1,0,0,0,1,1,-1,1000,0,0,-1,0,392,161,802,0,0,4,0,-1,0,45,-57,2061,0,0,0,0,0,0,0,0,180,162,158,183,17,12,12,13,1,0,0,1,1,-0.017934200923511768,-0.015717815376233166,0.00007068862521375507,0,-1,-6,0,0,-1,0,0,0,-5
104,16041697,0,1,-6,0,0,0,-3,2,0,0,1,1,1,-1,1000,0,0,-1,0,392,161,802,1,0,3,1,-1,-3,46,-44,2059,0,0,0,0,0,0,0,0,190,159,158,168,13,12,12,13,1,0,0,1,1,-0.01804739687766497,-0.01596572698305262,0.000018706214869546045,-3,3,-5,0,0,-1,0,-1,0,-4
108,16042689,-2,0,-5,0,0,0,-5,2,0,0,1,1,1,-1,1000,0,0,0,0,392,161,802,2,0,1,4,0,-6,46,-26,2056,0,0,0,0,0,0,0,0,197,174,158,165,13,12,12,13,1,0,0,1,1,-0.01781846126407526,-0.016197546837062104,0.0000013796688289602344,-7,2,-4,0,0,0,0,-2,0,-1
112,16043683,-2,0,-2,0,0,0,-5,1,0,0,1,1,1,-1,1000,0,0,0,0,392,161,802,2,0,-2,2,0,-7,40,-10,2058,0,0,0,0,0,0,0,0,190,179,158,158,13,13,13,13,1,0,0,1,1,-0.017329973567256105,-0.016311682705279974,0.00003604480736463245,-7,1,-1,0,0,0,0,-2,0,2
116,16044674,-1,3,1,0,0,0,-4,4,0,0,1,1,1,-1,1000,0,0,0,0,392,161,802,1,-1,-4,-2,-3,-5,36,-14,2061,0,0,0,0,0,0,0,0,202,182,188,158,12,13,13,12,1,0,0,1,1,-0.016954087944574238,-0.016368772558406623,0.00010491115480348867,-5,7,2,0,0,0,0,-1,1,4
120,16045666,0,3,3,0,0,0,-1,6,0,0,1,1,1,-1,1000,0,0,0,0,392,161,802,1,-1,-4,-3,0,1,31,-24,2067,0,0,0,0,0,0,0,0,193,176,201,158,12,13,13,12,1,0,0,1,1,-0.01675984085314014,-0.016341315702457917,0.00017386620341230952,-1,9,4,0,0,0,0,-1,1,4
124,16046659,1,2,4,0,0,0,2,3,0,0,0,1,1,-1,1000,0,0,0,0,392,161,802,0,-1,-3,0,1,4,38,-34,2072,0,0,0,0,0,0,0,0,168,166,192,158,14,13,12,14,1,0,0,1,1,-0.016747725893427157,-0.016422914138529508,0.00022556880641300125,3,5,4,0,0,0,0,0,1,3
128,16047652,1,0,3,0,0,0,3,-1,0,0,0,1,1,-1,1000,0,0,0,0,392,161,802,0,0,-1,-1,3,4,32,-38,2077,0,0,0,0,0,0,0,0,158,174,188,176,14,13,12,14,1,0,0,1,1,-0.016795702281540554,-0.01639136213971049,0.00024290034765606094,4,-1,3,0,0,0,0,0,0,1
132,16048644,2,1,1,0,0,0,5,-2,0,0,0,1,1,-1,1000,0,0,0,0,392,161,802,-1,0,1,-1,-1,4,36,-47,2075,0,0,0,0,0,0,0,0,158,171,190,190,14,12,13,14,1,0,0,1,1,-0.016990007158237074,-0.016419922228296087,0.00022558930750538053,7,-1,1,0,0,0,0,1,0,-1
136,16049637,2,0,-1,0,0,0,4,-1,0,0,0,1,1,-2,1000,0,0,-1,0,392,161,802,-1,0,2,1,2,-1,33,-33,2072,0,0,0,0,0,0,0,0,158,159,178,185,14,12,13,14,1,0,0,1,1,-0.016976073965106163,-0.01640474692622461,0.0001909269132838176,6,-1,-1,0,0,-1,0,1,0,-3
140,16050629,1,0,-3,0,0,0,2,-3,0,0,0,1,1,-2,1000,0,0,-1,0,394,161,802,0,1,2,1,-1,-2,54,-32,2067,0,0,0,0,0,0,0,0,158,160,160,180,16,12,13,14,1,0,0,1,1,-0.01693392152001502,-0.0166645953566484,0.00015659321592309539,3,-3,-3,0,0,-1,0,0,-1,-3
144,16051622,0,-1,-4,0,0,0,0,-2,0,0,0,1,1,-3,1000,0,0,-1,0,394,156,802,0,1,2,6,2,-1,51,-40,2058,0,0,0,0,0,0,0,0,171,169,158,183,16,12,13,14,1,0,0,1,1,-0.01700367795947534,-0.016871616129308046,0.00012222857379562413,0,-3,-4,0,0,-1,0,0,-1,-3
148,16052614,-1,1,-4,0,0,0,-4,-1,0,0,0,1,1,-3,1000,0,0,-2,0,394,156,803,1,0,1,1,0,0,51,-40,2058,0,0,0,0,0,0,0,0,190,175,158,174,18,12,15,15,1,0,0,1,1,-0.01705267916925365,-0.01708449264563769,0.00010491864015449437,-5,0,-4,0,0,-2,0,-1,0,-3
152,16053608,-2,1,-3,0,0,0,-5,0,0,0,0,1,3,-3,1000,0,1,-2,0,394,156,803,2,0,-1,-2,-4,2,54,-48,2065,0,0,0,0,0,0,0,0,196,175,158,164,20,12,15,15,1,0,0,1,1,-0.01718197341906616,-0.017323834699907326,0.00012227594255165286,-7,1,-3,0,1,-2,0,-2,1,-1
156,16054599,0,1,-2,0,0,0,-2,0,0,1,-1,1,3,-3,1000,0,2,-2,0,394,156,803,0,1,-2,1,5,-2,54,-23,2079,0,0,0,0,0,0,0,0,178,158,161,161,22,14,17,15,1,0,0,1,1,-0.01702271514730515,-0.017531714360503766,0.00015715569881979974,-2,2,-3,0,2,-2,0,0,1,0
160,16055591,0,2,-1,0,0,0,-1,-1,0,1,-1,1,1,-3,1000,0,1,-2,0,394,156,803,0,0,-2,1,-4,0,59,-14,2047,0,0,0,0,0,0,0,0,174,158,163,162,22,14,17,15,1,0,0,1,1,-0.016768210622918944,-0.01781369081945898,0.00019176751137539583,-1,2,-2,0,1,-2,0,0,1,0
164,16056584,-2,1,-1,0,0,0,-2,1,0,0,0,1,1,-3,1000,0,1,-2,0,394,156,803,2,0,-2,4,1,0,47,-24,2054,0,0,0,0,0,0,0,0,180,167,162,158,24,16,19,14,1,0,0,1,1,-0.016609487841206097,-0.01793805970274799,0.00022642280796603131,-4,2,-1,0,1,-2,0,-2,1,0
168,16057577,1,3,-1,0,0,0,0,4,0,0,0,1,1,-1,1000,0,1,-2,0,394,156,803,0,-2,-1,1,-2,-4,48,-18,2047,0,0,0,0,0,0,0,0,187,158,186,164,27,16,21,16,1,0,0,1,1,-0.01642297473259846,-0.018103369426457072,0.0002431734145327269,1,7,-1,0,1,-2,0,0,3,-1
172,16058569,1,0,0,0,0,0,2,1,0,-1,0,1,1,-1,1000,0,1,-1,0,394,156,803,0,0,-1,-3,0,-3,37,-18,2050,0,0,0,0,0,0,0,0,162,158,173,172,29,17,23,16,1,0,0,1,1,-0.016244278886069788,-0.018102323015679468,0.0002604821534122337,3,0,0,0,1,-1,0,0,1,0
176,16059561,1,1,0,0,0,0,3,0,0,-1,0,1,1,-1,1000,0,0,-1,0,394,156,803,0,0,-1,3,2,-2,29,-22,2068,0,0,0,0,0,0,0,0,159,158,176,173,31,19,23,18,1,0,0,1,1,-0.016114788157226792,-0.01800857792670743,0.00027779200336475185,4,0,0,0,0,-1,0,0,0,0
180,16060554,2,0,0,0,0,0,3,-2,0,-1,0,1,1,-1,1000,0,0,-1,0,394,156,803,-1,0,-1,-2,-1,1,29,-22,2068,0,0,0,0,0,0,0,0,158,169,178,184,35,19,26,20,1,0,0,1,1,-0.01600786392179516,-0.017918913600299773,0.00029511949212146504,5,-3,0,0,0,-1,0,1,0,0
184,16061546,1,-1,0,0,0,0,3,-2,0,0,1,1,1,-1,1000,0,0,0,0,394,156,803,0,1,0,-3,1,3,26,-37,2083,0,0,0,0,0,0,0,0,158,173,174,184,37,21,27,20,1,0,0,1,1,-0.016046878668656794,-0.01778092864445847,0.00029539788531263156,4,-3,1,0,0,0,0,0,-1,0
188,16062539,3,0,0,0,0,0,3,-2,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,-1,0,0,0,0,4,35,-48,2074,0,0,0,0,0,0,0,0,158,167,182,188,39,23,29,22,1,0,0,1,1,-0.016217873835369132,-0.017761143274200877,0.0002954050368293437,6,-2,0,0,0,0,0,1,0,0
192,16063532,2,0,-1,0,0,0,2,-1,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,-1,0,1,-2,-2,2,35,-46,2061,0,0,0,0,0,0,0,0,158,161,170,176,46,26,32,24,1,0,0,1,1,-0.016364168306689814,-0.017744264904336216,0.0002780794915144824,4,-1,-1,0,0,0,0,1,0,-1
196,16064523,1,1,-2,0,0,0,1,1,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,0,0,2,5,3,2,45,-35,2058,0,0,0,0,0,0,0,0,168,158,172,173,51,26,34,27,1,0,0,1,1,-0.01637805339214792,-0.017828996312172492,0.000243487259346864,2,2,-2,0,0,0,0,0,0,-2
200,16065517,1,0,-3,0,0,0,-1,0,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,0,0,3,2,0,0,54,-32,2056,0,0,0,0,0,0,0,0,171,158,161,169,58,30,36,30,1,0,0,1,1,-0.016362402193210474,-0.017999386084289037,0.00019144002902216073,0,0,-3,0,0,0,0,0,0,-3
204,16066509,1,0,-4,0,0,0,-2,0,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,0,0,2,0,0,-2,54,-27,2053,0,0,0,0,0,0,0,0,175,163,158,172,61,33,41,32,1,0,0,1,1,-0.016299051373842445,-0.018164063719620725,0.00015680903052306405,-1,0,-4,0,0,0,0,0,0,-2
208,16067501,1,1,-3,0,0,0,-1,0,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,0,0,1,1,1,-3,63,-19,2044,0,0,0,0,0,0,0,0,173,158,164,172,69,36,46,35,1,0,0,1,1,-0.016162971716609905,-0.018410141443009204,0.00013948865545554412,0,1,-3,0,0,0,0,0,0,-1
212,16068493,0,1,-2,0,0,0,-2,1,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,1,0,-1,1,1,-2,65,-3,2025,0,0,0,0,0,0,0,0,172,159,158,159,79,39,52,37,1,0,0,1,1,-0.01586735823106346,-0.018669826148345215,0.00015679000070889515,-2,2,-2,0,0,0,0,-1,0,1
216,16069486,0,1,-1,0,0,0,-3,2,0,0,0,1,1,-1,1000,0,0,0,0,394,156,803,1,0,-2,0,-1,-1,64,4,2014,0,0,0,0,0,0,0,0,182,168,170,158,88,43,57,39,1,0,0,1,1,-0.015518798987128223,-0.018913257194969467,0.0001914386099493015,-3,3,-1,0,0,0,0,-1,0,2
220,16070479,-1,1,1,0,0,0,-4,2,0,0,0,1,1,-1,1000,0,0,0,0,393,156,803,1,0,-2,-2,1,0,62,12,2011,0,0,0,0,0,0,0,0,190,180,174,158,92,51,63,42,1,0,0,1,1,-0.015110079839597324,-0.01913065133266282,0.00022608485998176775,-5,3,1,0,0,0,0,-1,0,2
224,16071471,0,0,1,0,0,0,-2,0,0,0,0,1,1,-1,1000,0,0,0,0,393,148,803,1,0,-1,-1,0,2,58,18,2007,0,0,0,0,0,0,0,0,171,174,165,158,100,55,67,47,1,0,0,1,1,-0.014662473146095156,-0.01930545088165878,0.00024337974893295922,-2,0,1,0,0,0,0,-1,0,1
228,16072464,0,0,0,0,0,0,0,-1,0,0,0,1,1,-1,1000,0,0,0,0,393,148,803,0,0,1,1,1,6,59,20,2005,0,0,0,0,0,0,0,0,158,162,161,160,104,63,77,52,1,0,0,1,1,-0.014229981545351015,-0.01948298853257436,0.00022602695937834483,0,-1,0,0,0,0,0,0,0,-1
232,16073456,0,1,-1,0,0,0,1,-1,0,0,0,1,1,-2,1000,0,0,-1,0,393,148,803,0,0,3,1,0,6,59,20,2005,0,0,0,0,0,0,0,0,161,158,161,167,114,70,87,55,1,0,0,1,1,-0.013812407603569781,-0.0196541926672455,0.00017406121255802987,1,0,-1,0,0,-1,0,0,0,-4
236,16074449,0,0,-4,0,0,0,1,-1,0,0,0,1,1,-2,1000,0,0,-1,0,393,148,803,0,0,5,1,2,5,51,27,2014,0,0,0,0,0,0,0,0,170,159,158,178,123,80,90,61,1,0,0,1,1,-0.013348598850877368,-0.01974997517480848,0.0000873736676716419,1,-1,-4,0,0,-1,0,0,0,-6
240,16075441,-1,0,-6,0,0,0,-1,-1,0,0,0,1,1,-1,1000,0,0,-1,0,393,148,803,1,0,6,4,1,3,60,17,2018,0,0,0,0,0,0,0,0,190,169,158,185,128,87,94,70,1,0,0,1,1,-0.012966183779036121,-0.0199170298241132,6.283168768602962,-2,-1,-6,0,0,-1,0,-1,0,-7
244,16076449,-3,0,-7,0,0,0,-5,-1,0,0,0,1,1,-1,1000,0,0,-1,0,393,148,803,3,1,5,5,1,-2,51,30,2028,0,0,0,0,0,0,0,0,216,195,158,192,133,87,102,75,1,0,0,1,1,-0.01245234622915586,-0.019986001761847075,6.2830809881541,-8,-1,-7,0,0,-1,0,-3,-1,-6
248,16077426,-4,0,-6,0,0,0,-7,-2,0,0,0,0,1,-1,1000,0,0,-1,0,393,148,803,3,1,2,4,-1,-7,48,42,2044,0,0,0,0,0,0,0,0,224,207,158,187,133,94,106,81,1,0,0,1,1,-0.011855455316664017,-0.02002685829463748,6.2830470433246095,-11,-2,-6,0,0,-1,0,-3,-1,-3
252,16078423,-4,0,-3,0,0,0,-7,-1,0,0,0,0,1,-1,1000,0,0,0,0,393,148,803,3,0,-2,-2,0,-12,49,61,2049,0,0,0,0,0,0,0,0,213,204,158,173,139,102,111,81,1,0,0,1,1,-0.011121635970581549,-0.02009099838174572,6.283081789806515,-11,-1,-3,0,0,0,0,-3,0,2
256,16079411,-3,1,1,0,0,0,-4,2,0,0,0,1,1,-1,1000,0,0,0,0,393,148,803,2,-1,-6,-4,-1,-11,44,62,2051,0,0,0,0,0,0,0,0,195,187,175,158,137,107,125,88,1,0,0,1,1,-0.010417557857920893,-0.020131168912246013,6.283185029939893,-7,3,1,0,0,0,0,-2,1,6
260,16080403,1,2,5,0,0,0,3,4,0,0,0,1,1,-1,1000,0,0,0,0,393,148,803,0,-1,-8,-2,-2,-8,48,53,2046,0,0,0,0,0,0,0,0,165,164,200,158,140,116,125,92,1,0,0,1,1,-0.009837729515955103,-0.02020255974286792,0.00013804319703147883,4,6,5,0,0,0,0,0,1,8
