"Product","Blackbox flight data recorder by Nicholas Sherlock"
36,6338427,0,2,-3,0,0,0,2,4,0,0,0,1,1,-1,1000,0,0,0,0,372,144,717,0,-1,5,-1,-1,4,106,-46,2059,0,0,0,0,0,0,0,9000,194,158,190,178,14,12,13,13,1,0,0,1,1,-0.01625353600755515,-0.05385314094305247,0.00010453735198012737,2,6,-3,0,0,0,0,0,1,-5
40,6339422,4,3,-6,0,0,0,6,4,0,0,0,1,1,-1,1000,0,0,0,0,372,144,717,-2,-1,5,-5,-1,2,103,-48,2062,0,0,0,0,0,0,0,9000,204,158,223,218,14,12,13,13,1,0,0,1,1,-0.016934154676602357,-0.05350440458732357,0.00001731993360554185,10,7,-6,0,0,0,0,2,1,-5
44,6340410,3,3,-6,0,0,0,7,4,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,-1,-1,4,1,1,-2,100,-35,2062,0,0,0,0,0,0,0,9000,206,158,218,218,14,12,13,13,1,0,0,1,1,-0.016956547041363422,-0.053093590342995885,6.28313327119317,10,7,-6,0,0,0,0,1,1,-4
48,6341404,2,1,-6,0,0,0,3,0,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,-1,0,2,1,2,-4,103,-28,2067,0,0,0,0,0,0,0,9000,180,158,179,199,14,12,13,13,1,0,0,1,1,-0.016708228264243587,-0.05283508999710222,6.283098530877226,5,1,-6,0,0,0,0,1,0,-2
52,6342394,1,-1,-4,0,0,0,1,-5,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,0,1,0,4,2,-3,108,-23,2070,0,0,0,0,0,0,0,9000,165,174,158,196,14,12,13,13,1,0,0,1,1,-0.016302116240337197,-0.05276749443954243,6.283098812571297,2,-6,-4,0,0,0,0,0,-1,0
56,6343389,0,-1,-2,0,0,0,-3,-7,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,0,1,-1,2,1,-1,111,-22,2071,0,0,0,0,0,0,0,9000,174,198,158,196,14,12,13,13,1,0,0,1,1,-0.01591630045279922,-0.05280419197694887,6.2831164699687685,-3,-8,-2,0,0,0,0,0,-1,1
60,6344378,-1,-1,0,0,0,0,-4,-6,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,1,1,-2,1,0,-1,111,-14,2071,0,0,0,0,0,0,0,9000,178,203,158,183,14,12,13,13,1,0,0,1,1,-0.015316331553221478,-0.05283576141011587,6.283151280561133,-5,-7,0,0,0,0,0,-1,-1,2
64,6345370,-1,-1,2,0,0,0,-5,-3,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,1,1,-3,-2,1,-4,112,-11,2073,0,0,0,0,0,0,0,9000,173,192,158,165,14,12,13,13,1,0,0,1,1,-0.014697668218312022,-0.05288863394086514,0.000018204782471720193,-6,-4,2,0,0,0,0,-1,-1,3
68,6346364,0,0,3,0,0,0,-3,-1,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,1,1,-4,-3,0,-5,112,-11,2073,0,0,0,0,0,0,0,9000,163,182,164,158,14,12,13,13,1,0,0,1,1,-0.014146077586747264,-0.05293485466810727,0.00008789866753744491,-3,-1,3,0,0,0,0,-1,-1,4
72,6347355,0,0,4,0,0,0,-1,0,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,0,0,-4,0,-2,-3,116,-14,2071,0,0,0,0,0,0,0,9000,163,177,174,158,14,12,13,13,1,0,0,1,1,-0.013746541556995675,-0.05309766006120838,0.00015714151760892747,-1,0,4,0,0,0,0,0,0,4
76,6348346,1,1,3,0,0,0,1,2,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,0,0,-2,0,-2,2,117,-27,2068,0,0,0,0,0,0,0,9000,163,166,182,158,14,12,13,13,1,0,0,1,1,-0.013709609906079057,-0.053271925397585844,0.0001917783184604005,2,3,3,0,0,0,0,0,0,2
80,6349340,3,3,2,0,0,0,4,5,0,0,0,1,1,-1,1000,0,0,0,0,372,144,718,-1,-1,1,-1,-2,7,113,-43,2068,0,0,0,0,0,0,0,9000,179,158,213,178,14,12,13,13,1,0,0,1,1,-0.014070581233088705,-0.053351554231422516,0.00017419177005262299,7,8,2,0,0,0,0,1,1,-1
84,6350330,2,3,0,0,0,0,5,7,0,0,0,1,1,-1,1000,0,0,0,0,372,144,719,-1,-2,2,0,-1,8,102,-50,2072,0,0,0,0,0,0,0,9000,199,158,226,187,14,12,13,13,1,0,0,1,1,-0.014555851148845523,-0.05319017790158612,0.0001391146846136948,7,10,0,0,0,0,0,1,2,-2
88,6351325,2,2,-2,0,0,0,3,5,0,0,0,1,1,-1,1000,0,0,0,0,372,144,719,-1,-1,3,-2,2,6,91,-51,2077,0,0,0,0,0,0,0,9000,196,158,208,188,14,12,13,13,1,0,0,1,1,-0.01502036736953648,-0.052786726674798404,0.00008670010365374736,5,7,-2,0,0,0,0,1,1,-3
92,6352315,3,0,-4,0,0,0,3,0,0,0,0,1,1,-1,1000,0,0,0,0,372,144,719,-1,0,4,-4,3,1,86,-47,2079,0,0,0,0,0,0,0,9000,175,158,180,194,14,12,13,13,1,0,0,1,1,-0.0153646349785885,-0.05229625593240954,0.000017501570807709754,6,0,-4,0,0,0,0,1,0,-4
96,6353309,2,-1,-5,0,0,0,2,-5,0,0,0,1,1,-1,1000,0,0,0,0,372,144,719,-1,1,3,-1,2,-4,86,-47,2079,0,0,0,0,0,0,0,9000,160,163,158,197,14,12,13,13,1,0,0,1,1,-0.015681163655005836,-0.05182881523378604,6.283150976469959,4,-6,-5,0,0,0,0,1,-1,-3
100,6354299,1,-2,-4,0,0,0,0,-7,0,0,0,1,1,-3,1000,0,0,-1,0,372,144,719,0,2,2,3,1,-6,91,-41,2074,0,0,0,0,0,0,0,9000,172,190,158,209,14,12,13,13,1,0,0,1,1,-0.015843883483942476,-0.05148030837710977,6.28311693185482,1,-9,-4,0,0,-1,0,0,-2,-3
104,6355294,1,-2,-3,0,0,0,-2,-7,0,0,0,1,1,-3,1000,0,0,-1,0,372,144,719,0,2,-1,5,-1,-6,102,-34,2066,0,0,0,0,0,0,0,9000,173,192,158,202,14,12,13,13,1,0,0,1,1,-0.015866139083662533,-0.05136556821941315,6.283134872342389,-1,-9,-3,0,0,-1,0,0,-2,0
108,6356282,-2,-1,-1,0,0,0,-5,-3,0,0,0,1,1,-1,1000,0,0,-2,0,372,145,719,2,1,-3,6,-1,-3,108,-29,2061,0,0,0,0,0,0,0,9000,190,200,158,180,13,13,13,13,1,0,0,1,1,-0.015764886659644095,-0.05138556879820463,0.0000016240775817522035,-7,-4,-1,0,0,-2,0,-2,-1,1
112,6357275,-3,0,0,0,0,0,-8,0,0,0,0,1,1,-1,1000,0,0,-1,0,372,145,719,2,0,-3,1,-1,1,105,-28,2062,0,0,0,0,0,0,0,9000,197,198,158,158,13,13,13,13,1,0,0,1,1,-0.01565183538432793,-0.05136829908460376,0.00005367053779892217,-11,0,0,0,0,-1,0,-2,0,2
116,6358266,-3,1,1,0,0,0,-8,2,0,0,0,1,1,-1,1000,0,0,-1,0,372,145,719,3,0,-2,-3,1,4,102,-33,2069,0,0,0,0,0,0,0,9000,212,205,175,158,13,13,13,13,1,0,0,1,1,-0.015610144427910035,-0.05129649394743605,0.00008830554810401736,-11,3,1,0,0,-1,0,-3,0,1
120,6359260,-1,1,1,0,0,0,-5,4,0,0,0,1,1,-1,1000,0,0,-1,0,372,145,719,1,0,-1,-7,1,5,109,-46,2072,0,0,0,0,0,0,0,9000,198,186,183,158,12,13,13,13,1,0,0,1,1,-0.015810992974372707,-0.05133819930878622,0.00010570131884346523,-6,5,1,0,0,-1,0,-1,0,0
124,6360251,2,2,0,0,0,0,3,4,0,0,1,1,1,-1,1000,0,0,0,0,372,145,719,-1,-1,1,-2,-1,6,118,-53,2073,0,0,0,0,0,0,0,9000,177,158,198,171,12,13,12,13,1,0,0,1,1,-0.01614230260594678,-0.05153188894405739,0.00008814327455564097,5,6,1,0,0,0,0,1,1,-1
128,6361246,2,2,-1,0,0,0,6,4,0,0,1,1,1,-1,1000,0,0,0,0,372,145,719,-1,-1,3,0,-2,3,119,-54,2071,0,0,0,0,0,0,0,9000,185,158,213,192,12,12,12,13,1,0,0,1,1,-0.016471359838421726,-0.05173036808987998,0.00003572866642187478,8,6,0,0,0,0,0,1,1,-3
132,6362235,6,2,-3,0,0,0,11,4,0,0,1,1,1,-1,1000,0,0,0,0,372,145,719,-4,-1,4,0,-2,-1,113,-43,2069,0,0,0,0,0,0,0,9000,191,158,245,233,12,12,13,12,1,0,0,1,1,-0.016672200740186566,-0.05183135489785045,6.283151630477393,17,6,-2,0,0,0,0,4,1,-4
136,6363226,4,2,-4,0,0,0,10,2,0,0,0,1,1,-1,1000,0,0,0,0,372,145,719,-3,-1,3,2,-1,-6,113,-43,2069,0,0,0,0,0,0,0,9000,190,158,230,228,12,12,13,12,1,0,0,1,1,-0.01684605851212865,-0.05192730854111496,6.283099395673106,14,4,-4,0,0,0,0,3,1,-3
140,6364219,2,2,-4,0,0,0,4,2,0,0,0,1,1,-1,1000,0,0,0,0,372,145,720,-1,-1,1,0,-1,-10,107,-34,2066,0,0,0,0,0,0,0,9000,186,158,197,196,12,12,13,12,1,0,0,1,1,-0.016852617451695386,-0.05193843708266993,6.283081750576507,6,4,-4,0,0,0,0,1,1,-1
144,6365214,1,2,-1,0,0,0,-1,1,0,0,0,1,1,-1,1000,0,0,0,0,372,145,720,0,-1,-3,1,0,-10,102,-25,2067,0,0,0,0,0,0,0,9000,172,158,166,159,12,13,13,12,1,0,0,1,1,-0.016717483693822737,-0.05188281005816737,6.2831336163878495,0,3,-1,0,0,0,0,0,1,3
148,6366202,-1,2,2,0,0,0,-7,1,0,0,0,2,1,-2,1000,1,0,-1,0,372,145,720,2,-1,-6,0,0,-7,99,-26,2069,0,0,0,0,0,0,0,9000,201,199,179,158,13,13,15,12,1,0,0,1,1,-0.01656594333136879,-0.051790634101325166,0.00005160915659985221,-8,3,2,1,0,-1,0,-1,1,5
152,6367196,-1,2,6,0,0,0,-8,0,0,0,0,2,1,-2,1000,1,0,-1,0,372,145,720,1,-1,-8,-2,1,-4,103,-33,2076,0,0,0,0,0,0,0,9000,197,213,187,158,13,14,15,13,1,0,0,1,1,-0.016524223696736107,-0.05175068348167479,0.00019027749057265453,-9,2,6,1,0,-1,0,0,1,7
156,6368186,2,1,8,0,0,0,-3,-2,0,0,0,1,1,-2,1000,1,0,-1,0,372,145,720,0,0,-8,0,2,0,110,-43,2073,0,0,0,0,0,0,0,9000,159,192,184,158,13,14,17,13,1,0,0,1,1,-0.016626422235427873,-0.051785329020214925,0.0003286720552315714,-1,-1,8,1,0,-1,0,1,0,7
160,6369178,1,-1,8,0,0,0,-1,-5,0,0,0,1,1,-2,1000,1,0,-1,0,372,145,720,0,1,-6,1,1,2,110,-43,2073,0,0,0,0,0,0,0,9000,158,208,187,177,12,16,18,13,1,0,0,1,1,-0.01672516707867742,-0.05180091608064035,0.00043296722535046683,0,-6,8,1,0,-1,0,1,-1,5
164,6370170,1,-1,6,0,0,0,1,-6,0,0,0,1,1,-1,1000,1,0,-1,0,372,145,720,0,1,-2,6,1,3,108,-50,2069,0,0,0,0,0,0,0,9000,158,208,186,192,12,16,18,13,1,0,0,1,1,-0.016906751832458725,-0.05179290769953323,0.00046792809030105076,2,-7,6,1,0,-1,0,1,-1,1
168,6371162,0,-2,3,0,0,0,-1,-7,0,0,0,1,1,-1,1000,0,0,-1,0,372,145,720,1,2,1,-1,-2,2,102,-55,2065,0,0,0,0,0,0,0,9000,158,200,161,182,12,18,20,15,1,0,0,1,1,-0.017124570352445162,-0.05169981593167245,0.0004511883045674736,-1,-9,3,0,0,-1,0,-1,-2,-2
172,6372154,-1,-1,0,0,0,0,-2,-4,0,0,0,1,1,-1,1000,0,0,-1,0,372,145,720,1,1,3,2,0,4,95,-59,2056,0,0,0,0,0,0,0,9000,174,194,158,181,12,20,23,15,1,0,0,1,1,-0.017381233704566883,-0.05155221672698751,0.00039949631990143786,-3,-5,0,0,0,-1,0,-1,-1,-4
176,6373147,0,0,-3,0,0,0,-3,-1,-1,0,0,1,1,-1,1000,0,0,0,0,372,145,720,1,0,4,-5,0,5,100,-70,2058,0,0,0,0,0,0,0,9000,182,173,158,172,14,20,23,17,1,0,0,1,1,-0.01774932880058102,-0.05148170275899691,0.0003301131811834779,-4,-1,-3,0,0,0,0,-1,0,-4
180,6374139,-1,1,-5,0,0,0,-1,2,0,0,0,1,1,-1,1000,0,0,0,0,372,145,720,1,0,5,-2,1,6,110,-72,2064,0,0,0,0,0,0,0,9000,187,159,158,168,14,22,25,19,1,0,0,1,1,-0.018122713291496857,-0.05151937821390649,0.00024346923518159258,-2,3,-5,0,0,0,0,-1,0,-5
184,6375130,2,2,-7,0,0,0,2,4,0,0,0,1,1,-1,1000,0,0,0,0,372,145,720,-1,-1,5,-2,0,5,110,-72,2064,0,0,0,0,0,0,0,9000,205,158,191,192,15,24,27,19,1,0,0,1,1,-0.01851381658833515,-0.051572290668516,0.00015659175899340738,4,6,-7,0,0,0,0,1,1,-5
188,6376122,2,1,-7,0,0,0,4,4,0,0,0,1,1,-2,1000,0,0,-1,0,372,134,721,-1,0,4,3,-1,3,114,-59,2066,0,0,0,0,0,0,0,9000,204,158,199,204,17,26,29,21,1,0,0,1,1,-0.018751606971695145,-0.05164752298399919,0.00008726808695502797,6,5,-7,0,0,-1,0,1,0,-5
192,6377114,4,2,-7,0,0,0,6,3,0,0,0,1,1,-2,1000,0,0,-1,0,372,134,721,-2,-1,3,-1,0,1,110,-50,2069,0,0,0,0,0,0,0,9000,201,158,213,220,17,28,31,23,1,0,0,1,1,-0.018903163875280883,-0.051694415839379726,0.00003494514076596289,10,5,-7,0,0,-1,0,2,1,-4
196,6378106,4,1,-6,0,0,0,7,1,0,0,0,1,1,-2,1000,0,0,-1,0,372,134,721,-2,0,2,-2,0,-1,109,-34,2074,0,0,0,0,0,0,0,9000,186,158,205,223,19,31,33,25,1,0,0,1,1,-0.018886341218438987,-0.05171061554493478,2.758602422048284e-7,11,2,-6,0,0,-1,0,2,0,-3
200,6379098,4,1,-5,0,0,0,6,1,0,0,0,1,1,-3,1000,0,0,-1,0,372,134,721,-2,0,1,-1,-1,-3,110,-24,2076,0,0,0,0,0,0,0,9000,185,158,201,213,19,34,35,25,1,0,0,1,1,-0.01877078792133731,-0.051735420181304566,6.283168243987734,10,2,-5,0,0,-1,0,2,0,-2
204,6380091,0,1,-4,0,0,0,-1,0,0,0,0,1,1,-1,1000,0,0,-2,0,372,134,721,0,0,0,1,0,-3,108,-15,2081,0,0,0,0,0,0,0,9000,179,159,158,170,21,37,39,27,1,0,0,1,1,-0.01853734987134448,-0.051737807040594434,6.283168235807614,-1,1,-4,0,0,-2,0,0,0,-2
208,6381082,0,1,-2,0,0,0,-5,0,0,0,0,1,1,-1,1000,0,0,-1,0,372,134,721,1,0,-1,1,-1,-4,103,-5,2082,0,0,0,0,0,0,0,9000,187,171,158,162,22,39,45,30,1,0,0,1,1,-0.01819954613250945,-0.05169251510621501,2.3395182857655072e-7,-5,1,-2,0,0,-1,0,-1,0,0
212,6382074,-1,1,-1,0,0,0,-6,1,0,0,0,1,1,-1,1000,0,0,-1,0,372,134,721,1,0,-2,1,0,-4,98,-1,2082,0,0,0,0,0,0,0,9000,193,183,163,158,22,43,51,32,1,0,0,1,1,-0.017835713749207466,-0.051602600968953284,0.00003488995601141909,-7,2,-1,0,0,-1,0,-1,0,1
216,6383067,0,1,1,0,0,0,-5,0,0,0,0,1,1,-1,1000,0,0,-1,0,372,134,721,1,0,-3,0,-1,-4,96,0,2080,0,0,0,0,0,0,0,9000,182,182,168,158,24,50,57,38,1,0,0,1,1,-0.017475112550053868,-0.051498895100239486,0.00008693258410907845,-5,1,1,0,0,-1,0,-1,0,2
220,6384059,0,2,3,0,0,0,-2,1,0,0,0,1,1,-1,1000,0,0,0,0,372,134,721,0,-1,-4,1,-1,-1,98,-7,2082,0,0,0,0,0,0,0,9000,179,178,180,158,26,55,63,41,1,0,0,1,1,-0.017206195733569594,-0.05143322630911802,0.00015596115100002805,-2,3,3,0,0,0,0,0,1,4
224,6385050,-1,2,3,0,0,0,-2,1,0,0,0,1,1,-1,1000,0,0,0,0,372,134,721,1,-1,-3,1,0,1,103,-19,2084,0,0,0,0,0,0,0,9000,182,183,183,158,29,61,67,44,1,0,0,1,1,-0.017036886681975068,-0.05141314209789943,0.000207613303615517,-3,3,3,0,0,0,0,-1,1,3
228,6386042,0,2,3,0,0,0,-1,1,0,0,0,1,1,-1,1000,0,0,0,0,372,134,721,0,-1,-2,-2,-1,3,109,-31,2085,0,0,0,0,0,0,0,9000,174,174,180,158,31,68,78,51,1,0,0,1,1,-0.01699563327523931,-0.05144550330486721,0.00024198713014556006,-1,3,3,0,0,0,0,0,1,2
232,6387036,0,2,2,0,0,0,0,1,0,0,0,1,1,-2,1000,0,0,-1,0,372,134,721,0,-1,0,-1,0,2,106,-36,2081,0,0,0,0,0,0,0,9000,168,166,172,158,38,70,88,55,1,0,0,1,1,-0.017001049098513653,-0.05145252443058739,0.00024169156566244965,0,3,2,0,0,-1,0,0,1,-1
236,6388026,3,1,0,0,0,0,3,0,0,0,0,1,1,-1,1000,0,0,-1,0,372,134,721,-2,-1,1,-6,-2,1,102,-52,2076,0,0,0,0,0,0,0,9000,162,158,186,181,42,80,91,58,1,0,0,1,1,-0.01717709285887094,-0.05142754968094759,0.0002240893468865579,6,1,0,0,0,-1,0,2,1,-2
240,6389017,2,2,-2,0,0,0,6,1,0,0,0,1,1,-1,1000,0,0,-1,0,372,134,721,-1,-1,2,4,0,0,103,-46,2071,0,0,0,0,0,0,0,9000,176,158,200,191,46,87,95,64,1,0,0,1,1,-0.017282595761551077,-0.051413864547679586,0.00018915187539647604,8,3,-2,0,0,-1,0,1,1,-3
244,6390009,1,1,-2,0,0,0,0,0,0,0,0,1,1,-1,1000,0,0,-1,0,372,134,722,0,0,1,1,0,-2,107,-37,2070,0,0,0,0,0,0,0,9000,171,158,167,168,54,87,103,72,1,0,0,1,1,-0.01729348082759668,-0.051417350364547094,0.0001718172012923347,1,1,-2,0,0,-1,0,0,0,-2
248,6391002,2,2,-2,0,0,0,1,0,0,0,0,1,1,-1,1000,0,0,0,0,372,134,722,-1,-1,0,0,0,-6,114,-19,2071,0,0,0,0,0,0,0,9000,172,158,177,173,63,95,107,81,1,0,0,1,1,-0.017174796250611364,-0.05149412419135111,0.00017152951464805,3,2,-2,0,0,0,0,1,1,0
252,6391995,3,1,0,0,0,0,2,0,0,0,1,1,1,-2,1000,0,0,-1,0,372,134,722,-1,0,-3,-7,0,-10,114,-19,2071,0,0,0,0,0,0,0,9000,159,158,176,171,66,103,112,81,1,0,0,1,1,-0.01705743338850788,-0.05155258671984436,0.0002235967964852037,5,1,1,0,0,-1,0,1,0,2
256,6392986,3,1,3,0,0,0,4,-1,0,0,1,1,1,-2,1000,0,0,-1,0,372,134,722,-2,0,-6,-6,1,-9,116,-8,2066,0,0,0,0,0,0,0,9000,158,172,198,187,75,107,127,84,1,0,0,1,1,-0.016872723381651092,-0.05162785025496151,0.0003275179246067239,7,0,4,0,0,-1,0,2,0,5
260,6393977,3,0,5,0,0,0,4,-3,0,0,0,1,1,-1,1000,0,0,-1,0,372,134,722,-2,0,-7,1,1,-5,119,-7,2061,0,0,0,0,0,0,0,9000,158,188,202,191,84,112,127,91,1,0,0,1,1,-0.016686057956193767,-0.051726239318655005,0.00044875811221878337,7,-3,5,0,0,-1,0,2,0,6
